,order_date
2993,10
2994,9
2995,8
2996,12
2997,12
2998,6
2999,10
3000,3
3001,4
3002,12
3003,8
3004,2
3005,9
3006,7
3007,8
3008,8
3009,7
3010,3
3011,8
3012,11
3013,12
3014,12
3015,11
3016,12
3017,8
3018,4
3019,5
3020,8
3021,11
3022,9
3023,8
3024,10
3025,11
3026,10
3027,11
3028,12
3029,10
3030,10
3031,12
3032,6
3033,7
3034,2
3035,8
3036,3
3037,6
3038,3
3039,5
3040,10
3041,11
3042,6
3043,12
3044,11
3045,8
3046,11
3047,7
3048,9
3049,5
3050,6
3051,1
3052,6
3053,6
3054,3
3055,6
3056,3
3057,9
3058,1
3059,6
3060,1
3061,4
3062,3
3063,6
3064,8
3065,8
3066,4
3067,11
3068,7
3069,12
3070,12
3071,11
3072,4
3073,4
3074,10
3075,10
3076,3
3077,3
3078,9
3079,10
3080,2
3081,7
3082,3
3083,2
3084,5
3085,11
3086,11
3087,9
3088,6
3089,12
3090,9
3091,5
3092,10
3093,9
3094,9
3095,10
3096,8
3097,11
3098,12
3099,8
3100,5
3101,6
3102,2
3103,6
3104,9
3105,10
3106,6
3107,11
3108,10
3109,3
3110,1
3111,9
3112,5
3113,1
3114,5
3115,5
3116,1
3117,11
3118,7
3119,2
3120,11
3121,2
3122,9
3123,2
3124,11
3125,12
3126,7
3127,10
3128,5
3129,3
3130,11
3131,9
3132,12
3133,10
3134,1
3135,1
3136,6
3137,8
3138,12
3139,9
3140,1
3141,9
3142,9
3143,12
3144,9
3145,3
3146,7
3147,7
3148,9
3149,7
3150,11
3151,3
3152,1
3153,9
3154,7
3155,8
3156,11
3157,8
3158,3
3159,12
3160,5
3161,12
3162,4
3163,10
3164,6
3165,2
3166,4
3167,6
3168,4
3169,11
3170,6
3171,9
3172,6
3173,1
3174,9
3175,8
3176,1
3177,12
3178,10
3179,12
3180,11
3181,7
3182,7
3183,12
3184,12
3185,8
3186,8
3187,4
3188,5
3189,11
3190,12
3191,7
3192,4
3193,11
3194,8
3195,9
3196,11
3197,4
3198,11
3199,11
3200,10
3201,4
3202,4
3203,11
3204,8
3205,9
3206,11
3207,12
3208,12
3209,8
3210,3
3211,1
3212,6
3213,12
3214,10
3215,4
3216,8
3217,1
3218,5
3219,8
3220,9
3221,5
3222,9
3223,10
3224,12
3225,1
3226,7
3227,12
3228,4
3229,5
3230,3
3231,12
3232,8
3233,12
3234,8
3235,4
3236,5
3237,4
3238,3
3239,5
3240,10
3241,8
3242,8
3243,8
3244,11
3245,5
3246,9
3247,3
3248,10
3249,8
3250,10
3251,5
3252,9
3253,11
3254,2
3255,6
3256,3
3257,12
3258,2
3259,12
3260,6
3261,5
3262,10
3263,7
3264,8
3265,1
3266,10
3267,4
3268,8
3269,10
3270,8
3271,10
3272,11
3273,4
3274,11
3275,5
3276,6
3277,11
3278,1
3279,12
3280,1
3281,2
3282,10
3283,1
3284,8
3285,11
3286,8
3287,2
3288,4
3289,8
3290,6
3291,3
3292,1
3293,1
3294,5
3295,9
3296,6
3297,1
3298,4
3299,9
3300,6
3301,8
3302,8
3303,1
3304,9
3305,9
3306,10
3307,5
3308,8
3309,6
3310,4
3311,4
3312,12
3313,9
3314,10
3315,3
3316,12
3317,9
3318,1
3319,11
3320,5
3321,6
3322,1
3323,9
3324,10
3325,5
3326,12
3327,10
3328,11
3329,4
3330,8
3331,10
3332,4
3333,8
3334,10
3335,4
3336,5
3337,3
3338,10
3339,1
3340,12
3341,4
3342,11
3343,3
3344,9
3345,12
3346,12
3347,3
3348,6
3349,2
3350,6
3351,3
3352,7
3353,12
3354,9
3355,6
3356,8
3357,9
3358,7
3359,2
3360,4
3361,6
3362,10
3363,12
3364,1
3365,6
3366,1
3367,9
3368,12
3369,3
3370,12
3371,8
3372,6
3373,11
3374,12
3375,6
3376,7
3377,12
3378,9
3379,11
3380,5
3381,3
3382,11
3383,5
3384,10
3385,12
3386,2
3387,1
3388,11
3389,9
3390,12
3391,10
3392,5
3393,9
3394,3
3395,5
3396,11
3397,9
3398,11
3399,5
3400,1
3401,6
3402,7
3403,9
3404,4
3405,4
3406,2
3407,3
3408,1
3409,12
3410,8
3411,10
3412,8
3413,10
3414,11
3415,10
3416,6
3417,1
3418,8
3419,9
3420,4
3421,6
3422,5
3423,10
3424,10
3425,9
3426,7
3427,9
3428,11
3429,11
3430,9
3431,3
3432,8
3433,3
3434,8
3435,4
3436,9
3437,1
3438,10
3439,10
3440,10
3441,11
3442,10
3443,12
3444,8
3445,11
3446,3
3447,5
3448,1
3449,11
3450,12
3451,6
3452,11
3453,12
3454,7
3455,2
3456,11
3457,5
3458,6
3459,9
3460,11
3461,5
3462,9
3463,12
3464,5
3465,5
3466,5
3467,7
3468,1
3469,7
3470,8
3471,5
3472,12
3473,11
3474,7
3475,11
3476,7
3477,5
3478,9
3479,4
3480,6
3481,10
3482,10
3483,10
3484,3
3485,3
3486,1
3487,11
3488,9
3489,1
3490,7
3491,7
3492,9
3493,7
3494,9
3495,5
3496,7
3497,2
3498,2
3499,12
3500,11
3501,5
3502,6
3503,10
3504,4
3505,12
3506,6
3507,6
3508,6
3509,12
3510,8
3511,12
3512,7
3513,9
3514,11
3515,8
3516,3
3517,7
3518,2
3519,6
3520,9
3521,4
3522,7
3523,7
3524,6
3525,12
3526,7
3527,6
3528,7
3529,2
3530,11
3531,8
3532,2
3533,11
3534,8
3535,11
3536,12
3537,3
3538,5
3539,11
3540,2
3541,9
3542,9
3543,10
3544,11
3545,5
3546,6
3547,9
3548,8
3549,11
3550,8
3551,3
3552,11
3553,9
3554,9
3555,7
3556,11
3557,6
3558,2
3559,11
3560,9
3561,11
3562,12
3563,6
3564,7
3565,4
3566,6
3567,2
3568,8
3569,7
3570,6
3571,7
3572,10
3573,6
3574,2
3575,11
3576,11
3577,9
3578,4
3579,11
3580,3
3581,3
3582,6
3583,11
3584,1
3585,12
3586,11
3587,5
3588,2
3589,5
3590,10
3591,10
3592,12
3593,11
3594,8
3595,6
3596,11
3597,10
3598,3
3599,7
3600,5
3601,8
3602,4
3603,4
3604,10
3605,1
3606,12
3607,11
3608,5
3609,3
3610,4
3611,6
3612,6
3613,6
3614,4
3615,1
3616,11
3617,11
3618,6
3619,5
3620,7
3621,9
3622,12
3623,7
3624,4
3625,1
3626,5
3627,4
3628,4
3629,3
3630,9
3631,12
3632,10
3633,8
3634,5
3635,11
3636,11
3637,4
3638,9
3639,12
3640,4
3641,6
3642,10
3643,11
3644,4
3645,8
3646,11
3647,7
3648,12
3649,1
3650,11
3651,11
3652,6
3653,6
3654,2
3655,1
3656,5
3657,8
3658,8
3659,9
3660,5
3661,11
3662,7
3663,5
3664,2
3665,9
3666,8
3667,8
3668,9
3669,4
3670,7
3671,6
3672,8
3673,7
3674,9
3675,9
3676,11
3677,10
3678,11
3679,10
3680,8
3681,5
3682,1
3683,12
3684,10
3685,7
3686,10
3687,9
3688,7
3689,3
3690,8
3691,3
3692,4
3693,4
3694,11
3695,4
3696,10
3697,8
3698,7
3699,12
3700,7
3701,3
3702,10
3703,4
3704,6
3705,12
3706,2
3707,1
3708,9
3709,8
3710,6
3711,7
3712,6
3713,4
3714,4
3715,11
3716,10
3717,8
3718,11
3719,4
3720,12
3721,9
3722,6
3723,3
3724,4
3725,8
3726,12
3727,5
3728,12
3729,3
3730,2
3731,12
3732,9
3733,2
3734,7
3735,11
3736,7
3737,5
3738,9
3739,11
3740,9
3741,5
3742,9
3743,12
3744,5
3745,9
3746,11
3747,2
3748,8
3749,10
3750,8
3751,9
3752,3
3753,4
3754,5
3755,4
3756,10
3757,10
3758,4
3759,11
3760,2
3761,11
3762,10
3763,5
3764,9
3765,12
3766,10
3767,2
3768,2
3769,5
3770,1
3771,5
3772,4
3773,12
3774,3
3775,11
3776,3
3777,10
3778,4
3779,8
3780,3
3781,5
3782,4
3783,12
3784,1
3785,11
3786,6
3787,6
3788,2
3789,11
3790,9
3791,5
3792,4
3793,3
3794,8
3795,11
3796,1
3797,6
3798,8
3799,1
3800,1
3801,12
3802,4
3803,11
3804,2
3805,1
3806,5
3807,10
3808,12
3809,3
3810,11
3811,10
3812,12
3813,6
3814,12
3815,12
3816,8
3817,10
3818,11
3819,2
3820,10
3821,1
3822,6
3823,10
3824,5
3825,5
3826,10
3827,2
3828,4
3829,9
3830,9
3831,2
3832,10
3833,1
3834,11
3835,5
3836,9
3837,2
3838,2
3839,10
3840,7
3841,11
3842,9
3843,1
3844,2
3845,7
3846,5
3847,1
3848,11
3849,10
3850,5
3851,6
3852,9
3853,9
3854,8
3855,9
3856,11
3857,8
3858,12
3859,12
3860,11
3861,8
3862,1
3863,4
3864,5
3865,7
3866,12
3867,6
3868,3
3869,2
3870,8
3871,2
3872,9
3873,9
3874,9
3875,5
3876,4
3877,9
3878,2
3879,7
3880,3
3881,2
3882,12
3883,11
3884,4
3885,5
3886,8
3887,6
3888,2
3889,5
3890,9
3891,12
3892,2
3893,9
3894,1
3895,6
3896,5
3897,7
3898,8
3899,1
3900,10
3901,9
3902,5
3903,9
3904,9
3905,10
3906,3
3907,2
3908,8
3909,11
3910,6
3911,4
3912,5
3913,7
3914,11
3915,10
3916,2
3917,2
3918,9
3919,6
3920,2
3921,7
3922,11
3923,11
3924,6
3925,7
3926,7
3927,3
3928,3
3929,10
3930,3
3931,9
3932,1
3933,10
3934,5
3935,7
3936,11
3937,11
3938,12
3939,8
3940,8
3941,1
3942,2
3943,11
3944,10
3945,6
3946,5
3947,5
3948,10
3949,8
3950,8
3951,8
3952,6
3953,6
3954,9
3955,3
3956,1
3957,1
3958,12
3959,5
3960,9
3961,6
3962,9
3963,11
3964,5
3965,12
3966,9
3967,11
3968,5
3969,6
3970,4
3971,11
3972,7
3973,5
3974,4
3975,10
3976,9
3977,1
3978,2
3979,1
3980,12
3981,5
3982,5
3983,6
3984,3
3985,4
3986,7
3987,6
3988,12
3989,3
3990,11
3991,8
3992,1
3993,8
3994,5
3995,10
3996,12
3997,6
3998,3
3999,8
4000,8
4001,12
4002,11
4003,1
4004,5
4005,6
4006,12
4007,5
4008,5
4009,10
4010,11
4011,1
4012,8
4013,10
4014,4
4015,4
4016,4
4017,3
4018,4
4019,7
4020,6
4021,11
4022,3
4023,11
4024,3
4025,2
4026,7
4027,1
4028,8
4029,7
4030,5
4031,4
4032,9
4033,4
4034,9
4035,3
4036,6
4037,3
4038,9
4039,7
4040,3
4041,11
4042,10
4043,1
4044,2
4045,3
4046,1
4047,6
4048,10
4049,12
4050,5
4051,4
4052,5
4053,10
4054,8
4055,3
4056,6
4057,1
4058,6
4059,7
4060,8
4061,3
4062,2
4063,6
4064,11
4065,12
4066,1
4067,7
4068,4
4069,2
4070,8
4071,5
4072,11
4073,10
4074,6
4075,10
4076,2
4077,9
4078,10
4079,7
4080,5
4081,8
4082,5
4083,11
4084,8
4085,10
4086,7
4087,3
4088,12
4089,2
4090,9
4091,8
4092,4
4093,4
4094,11
4095,10
4096,5
4097,1
4098,2
4099,10
4100,3
4101,3
4102,4
4103,12
4104,7
4105,12
4106,6
4107,2
4108,9
4109,6
4110,9
4111,6
4112,10
4113,11
4114,3
4115,4
4116,12
4117,2
4118,12
4119,6
4120,11
4121,6
4122,5
4123,5
4124,2
4125,1
4126,12
4127,5
4128,2
4129,8
4130,11
4131,2
4132,8
4133,8
4134,12
4135,1
4136,12
4137,4
4138,2
4139,6
4140,12
4141,7
4142,11
4143,6
4144,3
4145,3
4146,10
4147,11
4148,6
4149,8
4150,9
4151,6
4152,11
4153,12
4154,8
4155,10
4156,11
4157,1
4158,11
4159,8
4160,12
4161,12
4162,8
4163,11
4164,5
4165,6
4166,10
4167,11
4168,3
4169,4
4170,2
4171,12
4172,6
4173,8
4174,6
4175,12
4176,2
4177,8
4178,8
4179,6
4180,6
4181,12
4182,5
4183,1
4184,10
4185,12
4186,11
4187,12
4188,3
4189,3
4190,8
4191,12
4192,2
4193,12
4194,11
4195,1
4196,12
4197,8
4198,11
4199,9
4200,7
4201,5
4202,1
4203,9
4204,11
4205,11
4206,10
4207,12
4208,12
4209,6
4210,8
4211,2
4212,8
4213,10
4214,8
4215,6
4216,12
4217,10
4218,11
4219,11
4220,12
4221,11
4222,8
4223,2
4224,12
4225,12
4226,6
4227,12
4228,6
4229,6
4230,11
4231,8
4232,12
4233,9
4234,10
4235,6
4236,1
4237,11
4238,6
4239,10
4240,5
4241,3
4242,12
4243,7
4244,6
4245,3
4246,5
4247,3
4248,11
4249,12
4250,9
4251,1
4252,3
4253,8
4254,2
4255,10
4256,9
4257,7
4258,8
4259,12
4260,10
4261,7
4262,10
4263,3
4264,11
4265,5
4266,5
4267,11
4268,8
4269,6
4270,5
4271,8
4272,12
4273,10
4274,9
4275,5
4276,5
4277,9
4278,10
4279,4
4280,4
4281,11
4282,12
4283,6
4284,6
4285,9
4286,11
4287,12
4288,6
4289,4
4290,11
4291,5
4292,8
4293,2
4294,2
4295,8
4296,7
4297,3
4298,11
4299,11
4300,8
4301,11
4302,2
4303,3
4304,5
4305,8
4306,4
4307,7
4308,4
4309,12
4310,8
4311,4
4312,3
4313,12
4314,5
4315,11
4316,5
4317,9
4318,8
4319,4
4320,5
4321,3
4322,2
4323,8
4324,11
4325,12
4326,9
4327,9
4328,9
4329,12
4330,6
4331,10
4332,11
4333,8
4334,11
4335,8
4336,9
4337,12
4338,11
4339,3
4340,12
4341,10
4342,12
4343,11
4344,8
4345,6
4346,4
4347,1
4348,10
4349,4
4350,3
4351,2
4352,11
4353,12
4354,7
4355,11
4356,3
4357,6
4358,10
4359,3
4360,2
4361,1
4362,8
4363,1
4364,11
4365,1
4366,4
4367,6
4368,6
4369,12
4370,12
4371,5
4372,3
4373,9
4374,12
4375,10
4376,5
4377,4
4378,8
4379,4
4380,3
4381,12
4382,8
4383,2
4384,11
4385,12
4386,7
4387,5
4388,11
4389,4
4390,5
4391,8
4392,1
4393,7
4394,12
4395,5
4396,5
4397,11
4398,9
4399,8
4400,7
4401,8
4402,9
4403,7
4404,12
4405,4
4406,10
4407,9
4408,8
4409,11
4410,1
4411,10
4412,10
4413,12
4414,9
4415,1
4416,5
4417,12
4418,4
4419,2
4420,7
4421,5
4422,5
4423,5
4424,12
4425,1
4426,9
4427,12
4428,11
4429,6
4430,5
4431,9
4432,12
4433,6
4434,9
4435,9
4436,1
4437,12
4438,8
4439,2
4440,6
4441,11
4442,8
4443,3
4444,10
4445,8
4446,8
4447,10
4448,11
4449,7
4450,11
4451,3
4452,2
4453,12
4454,11
4455,10
4456,5
4457,1
4458,10
4459,12
4460,5
4461,6
4462,4
4463,9
4464,6
4465,3
4466,4
4467,5
4468,8
4469,5
4470,12
4471,3
4472,1
4473,3
4474,2
4475,11
4476,11
4477,1
4478,6
4479,9
4480,4
4481,2
4482,1
4483,8
4484,5
4485,6
4486,9
4487,8
4488,1
4489,11
4490,4
4491,11
4492,7
4493,5
4494,5
4495,10
4496,1
4497,8
4498,2
4499,8
4500,9
4501,9
4502,10
4503,2
4504,12
4505,9
4506,11
4507,2
4508,8
4509,6
4510,8
4511,7
4512,10
4513,1
4514,11
4515,10
4516,2
4517,6
4518,10
4519,5
4520,12
4521,1
4522,7
4523,7
4524,5
4525,10
4526,9
4527,5
4528,4
4529,8
4530,3
4531,11
4532,5
4533,11
4534,12
4535,12
4536,12
4537,6
4538,10
4539,11
4540,11
4541,11
4542,10
4543,6
4544,11
4545,11
4546,1
4547,11
4548,4
4549,5
4550,8
4551,11
4552,1
4553,1
4554,8
4555,5
4556,9
4557,12
4558,12
4559,3
4560,12
4561,11
4562,3
4563,7
4564,11
4565,10
4566,4
4567,12
4568,9
4569,4
4570,6
4571,4
4572,10
4573,2
4574,3
4575,2
4576,7
4577,8
4578,11
4579,2
4580,11
4581,10
4582,10
4583,7
4584,10
4585,10
4586,11
4587,2
4588,9
4589,8
4590,6
4591,4
4592,11
4593,12
4594,10
4595,4
4596,7
4597,9
4598,6
4599,3
4600,8
4601,2
4602,11
4603,9
4604,2
4605,9
4606,2
4607,10
4608,4
4609,8
4610,5
4611,9
4612,12
4613,11
4614,2
4615,7
4616,6
4617,3
4618,11
4619,10
4620,4
4621,8
4622,5
4623,4
4624,12
4625,12
4626,6
4627,6
4628,7
4629,1
4630,9
4631,5
4632,8
4633,2
4634,3
4635,7
4636,12
4637,8
4638,10
4639,6
4640,8
4641,7
4642,12
4643,5
4644,8
4645,7
4646,9
4647,5
4648,10
4649,9
4650,11
4651,1
4652,11
4653,6
4654,6
4655,2
4656,2
4657,6
4658,1
4659,8
4660,12
4661,1
4662,6
4663,8
4664,9
4665,6
4666,11
4667,2
4668,12
4669,8
4670,11
4671,9
4672,8
4673,9
4674,11
4675,2
4676,5
4677,8
4678,5
4679,5
4680,7
4681,8
4682,6
4683,12
4684,12
4685,11
4686,10
4687,6
4688,1
4689,2
4690,9
4691,2
4692,3
4693,1
4694,10
4695,3
4696,7
4697,11
4698,12
4699,9
4700,10
4701,1
4702,11
4703,12
4704,9
4705,6
4706,12
4707,3
4708,9
4709,5
4710,12
4711,2
4712,7
4713,8
4714,10
4715,3
4716,5
4717,3
4718,6
4719,9
4720,1
4721,8
4722,5
4723,10
4724,8
4725,4
4726,10
4727,11
4728,6
4729,12
4730,8
4731,6
4732,12
4733,9
4734,3
4735,3
4736,6
4737,3
4738,11
4739,6
4740,10
4741,12
4742,5
4743,11
4744,6
4745,4
4746,10
4747,8
4748,1
4749,4
4750,10
4751,11
4752,5
4753,9
4754,4
4755,2
4756,11
4757,12
4758,9
4759,1
4760,9
4761,8
4762,11
4763,3
4764,10
4765,1
4766,4
4767,10
4768,10
4769,3
4770,3
4771,12
4772,7
4773,8
4774,9
4775,9
4776,12
4777,12
4778,1
4779,10
4780,11
4781,6
4782,10
4783,6
4784,3
4785,1
4786,5
4787,11
4788,11
4789,6
4790,9
4791,6
4792,1
4793,10
4794,12
4795,3
4796,5
4797,11
4798,3
4799,8
4800,12
4801,7
4802,1
4803,10
4804,7
4805,4
4806,4
4807,10
4808,10
4809,3
4810,11
4811,8
4812,11
4813,12
4814,9
4815,12
4816,11
4817,5
4818,12
4819,3
4820,8
4821,4
4822,4
4823,8
4824,4
4825,2
4826,9
4827,7
4828,8
4829,8
4830,6
4831,12
4832,12
4833,1
4834,11
4835,12
4836,3
4837,8
4838,9
4839,6
4840,3
4841,8
4842,9
4843,11
4844,8
4845,9
4846,11
4847,9
4848,10
4849,8
4850,10
4851,3
4852,10
4853,6
4854,12
4855,3
4856,12
4857,12
4858,10
4859,2
4860,7
4861,9
4862,1
4863,12
4864,4
4865,5
4866,3
4867,7
4868,11
4869,6
4870,6
4871,12
4872,3
4873,11
4874,8
4875,12
4876,10
4877,9
4878,10
4879,2
4880,4
4881,8
4882,11
4883,2
4884,10
4885,10
4886,8
4887,11
4888,11
4889,12
4890,9
4891,12
4892,7
4893,2
4894,6
4895,2
4896,3
4897,1
4898,6
4899,5
4900,10
4901,2
4902,7
4903,9
4904,6
4905,10
4906,5
4907,3
4908,9
4909,6
4910,8
4911,11
4912,5
4913,12
4914,9
4915,4
4916,8
4917,12
4918,5
4919,12
4920,12
4921,3
4922,7
4923,9
4924,7
4925,3
4926,2
4927,12
4928,4
4929,10
4930,2
4931,5
4932,1
4933,3
4934,1
4935,11
4936,8
4937,12
4938,8
4939,12
4940,8
4941,11
4942,12
4943,4
4944,2
4945,5
4946,4
4947,2
4948,12
4949,4
4950,9
4951,11
4952,5
4953,11
4954,8
4955,6
4956,8
4957,12
4958,11
4959,7
4960,7
4961,1
4962,8
4963,11
4964,4
4965,8
4966,8
4967,12
4968,6
4969,9
4970,12
4971,10
4972,11
4973,1
4974,10
4975,1
4976,5
4977,12
4978,9
4979,11
4980,10
4981,9
4982,1
4983,5
4984,3
4985,4
4986,8
4987,5
4988,8
4989,11
4990,2
4991,8
4992,10
4993,11
4994,6
4995,4
4996,9
4997,11
4998,10
4999,6
5000,4
5001,1
5002,12
5003,8
5004,11
5005,9
5006,8
5007,6
5008,5
5009,4
5010,3
5011,8
5012,5
5013,2
5014,6
5015,5
5016,12
5017,6
5018,6
5019,9
5020,9
5021,12
5022,10
5023,2
5024,3
5025,5
5026,8
5027,7
5028,12
5029,12
5030,4
5031,11
5032,10
5033,11
5034,10
5035,8
5036,5
5037,8
5038,11
5039,5
5040,4
5041,11
5042,6
5043,7
5044,12
5045,10
5046,1
5047,8
5048,4
5049,5
5050,10
5051,9
5052,12
5053,12
5054,6
5055,12
5056,11
5057,8
5058,12
5059,11
5060,10
5061,12
5062,5
5063,12
5064,9
5065,4
5066,11
5067,10
5068,2
5069,9
5070,12
5071,3
5072,3
5073,1
5074,3
5075,10
5076,11
5077,8
5078,12
5079,10
5080,12
5081,3
5082,6
5083,6
5084,6
5085,9
5086,6
5087,3
5088,8
5089,8
5090,1
5091,8
5092,7
5093,6
5094,4
5095,10
5096,9
5097,4
5098,12
5099,4
5100,11
5101,3
5102,8
5103,11
5104,11
5105,8
5106,7
5107,9
5108,5
5109,4
5110,11
5111,9
5112,4
5113,11
5114,5
5115,11
5116,10
5117,7
5118,10
5119,6
5120,6
5121,3
5122,11
5123,1
5124,11
5125,11
5126,4
5127,7
5128,7
5129,7
5130,7
5131,7
5132,12
5133,7
5134,11
5135,7
5136,10
5137,5
5138,4
5139,9
5140,6
5141,7
5142,9
5143,10
5144,12
5145,9
5146,11
5147,2
5148,4
5149,6
5150,9
5151,10
5152,5
5153,9
5154,8
5155,12
5156,3
5157,6
5158,8
5159,4
5160,12
5161,1
5162,12
5163,10
5164,5
5165,2
5166,10
5167,12
5168,2
5169,5
5170,6
5171,9
5172,11
5173,8
5174,12
5175,12
5176,4
5177,8
5178,5
5179,9
5180,6
5181,3
5182,1
5183,3
5184,1
5185,1
5186,12
5187,2
5188,5
5189,1
5190,6
5191,7
5192,12
5193,11
5194,9
5195,5
5196,2
5197,2
5198,1
5199,10
5200,4
5201,4
5202,6
5203,3
5204,9
5205,7
5206,3
5207,6
5208,1
5209,3
5210,5
5211,8
5212,7
5213,8
5214,12
5215,8
5216,2
5217,2
5218,9
5219,10
5220,3
5221,6
5222,10
5223,6
5224,5
5225,5
5226,3
5227,9
5228,12
5229,12
5230,12
5231,11
5232,6
5233,5
5234,10
5235,2
5236,12
5237,6
5238,7
5239,12
5240,3
5241,5
5242,6
5243,9
5244,1
5245,8
5246,3
5247,6
5248,11
5249,12
5250,8
5251,9
5252,8
5253,5
5254,7
5255,2
5256,5
5257,2
5258,9
5259,3
5260,12
5261,11
5262,9
5263,5
5264,8
5265,9
5266,9
5267,7
5268,5
5269,4
5270,5
5271,11
5272,3
5273,9
5274,7
5275,9
5276,11
5277,4
5278,10
5279,6
5280,7
5281,8
5282,7
5283,11
5284,4
5285,6
5286,12
5287,12
5288,12
5289,6
5290,1
5291,1
5292,3
5293,7
5294,2
5295,9
5296,12
5297,10
5298,3
5299,9
5300,12
5301,5
5302,2
5303,8
5304,12
5305,1
5306,9
5307,12
5308,1
5309,11
5310,8
5311,11
5312,10
5313,12
5314,7
5315,12
5316,7
5317,11
5318,8
5319,5
5320,12
5321,6
5322,11
5323,11
5324,5
5325,11
5326,1
5327,3
5328,11
5329,9
5330,5
5331,5
5332,3
5333,11
5334,10
5335,8
5336,8
5337,12
5338,10
5339,7
5340,7
5341,1
5342,5
5343,5
5344,2
5345,2
5346,7
5347,7
5348,4
5349,11
5350,3
5351,10
5352,9
5353,7
5354,9
5355,9
5356,5
5357,3
5358,1
5359,7
5360,8
5361,3
5362,7
5363,6
5364,11
5365,7
5366,4
5367,9
5368,7
5369,9
5370,3
5371,11
5372,4
5373,1
5374,9
5375,6
5376,6
5377,12
5378,4
5379,5
5380,12
5381,4
5382,3
5383,7
5384,4
5385,8
5386,11
5387,4
5388,5
5389,7
5390,7
5391,12
5392,9
5393,3
5394,8
5395,12
5396,11
5397,7
5398,8
5399,3
5400,11
5401,2
5402,7
5403,6
5404,6
5405,8
5406,8
5407,5
5408,8
5409,3
5410,7
5411,11
5412,10
5413,11
5414,7
5415,11
5416,11
5417,12
5418,8
5419,5
5420,9
5421,3
5422,10
5423,11
5424,1
5425,2
5426,4
5427,2
5428,12
5429,8
5430,3
5431,6
5432,9
5433,10
5434,3
5435,9
5436,3
5437,10
5438,6
5439,4
5440,3
5441,6
5442,12
5443,9
5444,2
5445,3
5446,10
5447,10
5448,10
5449,6
5450,12
5451,6
5452,10
5453,3
5454,10
5455,2
5456,4
5457,7
5458,7
5459,2
5460,6
5461,5
5462,4
5463,9
5464,6
5465,10
5466,7
5467,5
5468,8
5469,9
5470,7
5471,7
5472,2
5473,7
5474,9
5475,8
5476,11
5477,8
5478,6
5479,10
5480,6
5481,7
5482,9
5483,3
5484,3
5485,8
5486,10
5487,6
5488,3
5489,7
5490,11
5491,10
5492,6
5493,8
5494,1
5495,5
5496,11
5497,8
5498,4
5499,1
5500,9
5501,2
5502,12
5503,11
5504,8
5505,10
5506,4
5507,10
5508,6
5509,1
5510,12
5511,8
5512,8
5513,4
5514,9
5515,2
5516,7
5517,10
5518,1
5519,11
5520,2
5521,5
5522,5
5523,11
5524,3
5525,12
5526,3
5527,8
5528,4
5529,9
5530,1
5531,11
5532,10
5533,10
5534,10
5535,7
5536,10
5537,12
5538,11
5539,6
5540,6
5541,5
5542,11
5543,4
5544,8
5545,10
5546,12
5547,9
5548,10
5549,7
5550,5
5551,10
5552,4
5553,8
5554,11
5555,7
5556,9
5557,2
5558,12
5559,6
5560,5
5561,2
5562,7
5563,8
5564,8
5565,3
5566,3
5567,3
5568,11
5569,2
5570,1
5571,9
5572,3
5573,9
5574,6
5575,6
5576,11
5577,3
5578,8
5579,6
5580,12
5581,8
5582,6
5583,8
5584,9
5585,8
5586,9
5587,8
5588,4
5589,7
5590,3
5591,5
5592,10
5593,9
5594,3
5595,2
5596,6
5597,3
5598,3
5599,7
5600,10
5601,1
5602,10
5603,12
5604,9
5605,7
5606,5
5607,6
5608,10
5609,3
5610,7
5611,10
5612,8
5613,9
5614,6
5615,12
5616,12
5617,9
5618,2
5619,2
5620,3
5621,6
5622,5
5623,9
5624,10
5625,2
5626,5
5627,1
5628,10
5629,9
5630,6
5631,2
5632,10
5633,6
5634,5
5635,2
5636,9
5637,9
5638,10
5639,9
5640,10
5641,1
5642,10
5643,12
5644,11
5645,10
5646,6
5647,7
5648,2
5649,6
5650,3
5651,8
5652,8
5653,11
5654,11
5655,4
5656,6
5657,11
5658,4
5659,6
5660,5
5661,10
5662,7
5663,6
5664,12
5665,6
5666,10
5667,12
5668,9
5669,2
5670,6
5671,10
5672,2
5673,12
5674,10
5675,2
5676,10
5677,8
5678,7
5679,9
5680,9
5681,12
5682,9
5683,3
5684,6
5685,6
5686,11
5687,11
5688,8
5689,9
5690,11
5691,4
5692,2
5693,9
5694,4
5695,1
5696,12
5697,7
5698,5
5699,11
5700,5
5701,2
5702,10
5703,1
5704,11
5705,4
5706,4
5707,10
5708,3
5709,10
5710,11
5711,11
5712,3
5713,11
5714,8
5715,9
5716,3
5717,9
5718,4
5719,10
5720,9
5721,10
5722,6
5723,6
5724,5
5725,12
5726,8
5727,6
5728,10
5729,5
5730,1
5731,4
5732,6
5733,10
5734,11
5735,4
5736,5
5737,4
5738,9
5739,7
5740,6
5741,12
5742,1
5743,6
5744,4
5745,6
5746,7
5747,8
5748,10
5749,12
5750,2
5751,3
5752,4
5753,11
5754,7
5755,3
5756,5
5757,7
5758,12
5759,12
5760,5
5761,4
5762,12
5763,6
5764,7
5765,5
5766,9
5767,9
5768,8
5769,9
5770,3
5771,10
5772,6
5773,6
5774,12
5775,2
5776,6
5777,12
5778,6
5779,12
5780,12
5781,2
5782,11
5783,3
5784,8
5785,11
5786,4
5787,7
5788,10
5789,11
5790,11
5791,9
